Supplement ID;Classification Code;Dietary supplement name;Protein (g);Total fat (g);Dietary fibre (g);Preformed vitamin A (retinol) (µg);Beta-carotene (µg);Provitamin A (b-carotene equivalents) (µg);Vitamin A retinol equivalents (µg);Thiamin (B1) (mg);Riboflavin (B2) (mg);Niacin (B3) (mg);Niacin derived equivalents (mg);Folic acid  (µg);Dietary folate equivalents  (µg);Vitamin B6 (mg);Vitamin B12  (µg);Vitamin C (mg);Vitamin E (mg);Calcium (Ca) (mg);Iodine (I) (µg);Iron (Fe) (mg);Magnesium (Mg) (mg);Phosphorus (P) (mg);Potassium (K) (mg);Selenium (Se) (µg);Sodium (Na) (mg);Zinc (Zn) (mg);Caffeine (mg);Cholesterol (mg);Total saturated fat (g);Total monounsaturated fat (g);Total polyunsaturated fat (g);Linoleic acid (g);Alpha-linolenic acid (g);Total long chain omega 3 fatty acids (mg);Total trans fatty acids (mg);Purchase Link;Image Link;Price
28403;33112;Nature's Own Vitamin B6 100mg ;0;0;0;0;0;0;0;0;0;0;0;0;0;82,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
28532;33108;Nature's Own Calcium Ascorbate ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;821,6;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
28579;33402;Nature's Own Natural Amino Acid L-Lysine 500mg;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
29693;33107;Ural Powder Sachets;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162,5;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
39340;33109;Ethical Nutrients Natural Vitamin E;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
42904;33301;An Shen Ding Zhi Wan [ Zizyphus & Polygala Formula ];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
43128;33101;Myadec Multivitamins and Minerals;0;0;0;0;0;0;0;10,26;10,2;25;25;0;0;1,7;6,3;74,6;3,4;66,6;149,9;5,09;5;44,8;5;0;0;1,5;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
44032;33301;Gingko Biloba 750mg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
44186;33110;Blackmores Folate;0;0;0;0;0;0;0;0;0;0;0;500;833,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
44193;33101;Nature's Way Womens All In One ;0;0,04;0;0;6000;6000;1000;9,19;10;25;25;100;166,7;41,4;25;50,8;33,5;120,5;117;5,16;58;94,1;0;0;0;10,04;0;0;0,01;0,01;0,02;0,02;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
44476;33203;Melrose Cod Liver Oil;0;0,89;0;370;0;0;370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,5;0,17;0,43;0,29;0,01;0,01;189;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
46223;33101;Penta-Vite Liquid Multivitamins For Infants (0-3 Years);0;0;0;1046,6;0;0;1046,6;1,07;1,97;15,8;15,8;0;0;0,2;0;95;0;0;0;0;0;0,2;0;0;0,1;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
46492;33204;Healthcare Evening Primrose Oil 1000mg;0;1,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0,15;0,79;0,69;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
47539;33401;Metamucil Smooth Texture Orange Flavour;0;0;0,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
49055;33101;Pharmaton ;0;0,07;0;799,8;0;0;799,8;2,3;2,2;15,75;15,75;460;766,7;0,9;1,2;72;7;105,2;0;5,41;4,7;82,9;4;0;0;1,01;0;0;0,01;0,01;0,04;0,04;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
49058;33301;Herb Valley Celery Seed 2500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
49121;33101;Super Multivitamin and Mineral Formula;0,15;0;0;0;5000;5000;833,3;44,6;25;200;200;300;500;41,4;200;123,2;33,5;18,1;75,7;13,69;96,5;0;0;25,2;0,5;5,87;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
49488;33112;Natures Own Vitamin B12 1000mcg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
50542;33108;Melrose Vitamin C Plus Bioflavonoids Orange Flavoured;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562,7;0;25,7;0;0;0;0;0;0;11,6;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
52324;33101;Pharma Zinc Forte Plus;0;0;0;0;0;0;0;0;0;0;0;0;0;20,7;0;100;0;0;0;0;60,3;0;0;0;0;25,08;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
52587;33109;Natural E 500IU d-Alpha-Tocopherol;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
53012;33201;Select Lifestyle Omega-3 Fish Oil Natural Fish Oil Fish Oil;0;0,94;0;7,5;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,5;0,31;0,22;0,41;0,05;0,03;328;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
53666;33108;Cenovis Vitamin C 250mg Orange Flavoured Chewable ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249,4;0;0;0;0;0;0;0;0;13,1;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
53973;33201;RPS Fish Oil 1g;0;0,94;0;7,5;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,5;0,31;0,22;0,41;0,05;0,03;328;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
54055;33110;Nature's Own Vitamin B12 100mcg and Folic Acid 400mcg ;0;0;0;0;0;0;0;0;0;0;0;400;666,7;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
54366;33301;Chinaherb Classics Jia Wei Xiao Yao San - Cool Vital Mover (Bupleurum and Paeonia Formula);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
54368;33301;Chinaherb Classics Bu Zhong Yi Qi Tang - Supplement The Centre (Ginseng & Astragalus Combination);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
54405;33101;Nutrition Care Magnesium Plus ;0,42;0;0;0;0;0;0;0;0;0;0;0;0;41,4;0;0;0;0;0;0;71,1;0;43,4;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
54406;33503;Glucosamine 1500 Complex;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175,7;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
55033;33108;Cenovis Sugarless C 500mg Orange Flavour Chewable ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498,6;0;0;0;0;0;0;0;0;32,6;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
55616;33105;Sandra Cabot's Health Formulations Magnesium Complete - The Great Relaxer;0,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,7;14;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
55707;33201;Herb Valley Omega 3 Natural Fish Oil 1000mg;0;0,94;0;7,5;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,5;0,31;0,22;0,41;0,05;0,03;328;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
55737;33107;Nutriway Ironix Chewable Iron Supplement ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
55837;33108;Amcal Garlic, Horseradish, Fenugreek + C ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
57125;33301;Bilberry 5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
57244;33201;Blackmores Evening Primrose Oil + Fish Oil;0;0,98;0;3,8;0;0;3,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,3;0,2;0,19;0,6;0,37;0,02;164;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
57429;33301;Blackmores Grape Seed Forte ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
57607;33108;Enervite Cold Sore Relief;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;7,2;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
58053;33401;Normafibe Granules;0;0;0,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
58174;33401;Bonvit Psyllium Husk Powder Psyllium Husk Powder 1g/g Powder - Oral Multiple Container Types;0;0;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
58250;33204;Nature's Way Evening Primrose Oil 1000mg;0;1,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0,15;0,79;0,69;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
58260;33109;Nature's Way Vitamin E;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
58406;33106;Zinc Plus;0,16;0,01;0;0;1575;1575;262,5;0;0;0;0;0;0;4,1;0;0;0;0;0;0;2,8;0;0;0;0;29,34;0;0;0;0;0,01;0;0,01;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
58665;33301;Blackmores St Johns Wort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
58891;33301;Blackmores Liquid Echinacea;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
59522;33107;Ferro-Gradumet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
59618;33108;Bioglan Cal C Powder;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;821,6;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
59634;33503;High Potency Joint Repair with Glucosamine & Chondroitin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58,6;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
59774;33302;Proanthogen Antioxidant Elixir;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
60505;33111;Ostelin Vitamin D;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
60713;33301;Shen Neng Bu Zhong Yi Qi Wan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
60794;33105;Microgenics Chelated Magnesium 500mg;0,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
60894;33301;Nervous System Migraplex Oral Spray Oral Liquid Aerosol Pump Actuated;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,3;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
60937;33201;Nature's Care Fish Oil 1000mg Omega-3;0;0,94;0;7,5;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,5;0,31;0,22;0,41;0,05;0,03;328;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
61167;33301;Shen Neng Shen Ling Bai Zhu Wan ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
61198;33102;HCL Plus;0,01;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,96;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
61724;33108;Amcal Vitamin C 500 Mg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;501,1;0;0;0;0;0;0;0;0;27,8;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
61757;33104;Exclusively Women Thompson's Calcium For Women ;0,01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;299,9;0;0;130,2;0;0;0;1,1;0,33;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
62262;33201;Artic-Sea;0;0,95;0;5,6;0;0;5,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,4;0,27;0,34;0,34;0,06;0,03;246;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
63314;33301;Herbal Rest & Relax;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
64051;33106;Metagenics Zinc Drink;0;0;0;0;0;0;0;0;0;0;0;0;0;2,1;0;0;0;0;0;0;2,5;0;0;0;0;11,4;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
64734;33106;Nutrition Care Liquid Zinc (Taste Test & Supplement);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,37;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
64936;33303;Schwef-Heel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
65078;33109;Cenovis Mega E  500mg ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
65282;33201;UHP Omega-3 EPA + DHA Fish Oil - Natural 1g ;0;0,94;0;7,5;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,5;0,31;0,22;0,41;0,05;0,03;328;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
65510;33301;Nu-Lax Fruit Laxative;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
65548;33108;Nature's Own Ultra C Vitamin C ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
66029;33109;E-Prime;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
66148;33301;Nature's Own Korean Ginseng 500mg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
66841;33101;Ferrograd C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;497,1;0;0;0;106,47;0;0;0;0;65,2;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
66892;33505;Nutrition Care Chromium 50mcg (As Chromium Picolinate) Chromium Picolinate 404microgram ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
66974;33101;Blackmores Antioxidant Bio Ace;0,02;0;0;0;3000;3000;500;9,19;0;0;0;150;250;20,7;0;550;50,2;4,4;0;0;0;0;0;0;0;4,89;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
66978;33101;Blackmores Bio Iron;0;0;0;0;0;0;0;0;0;0;0;166,5;277,5;0;50;100;0;0;0;5,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
67020;33301;Mms Pro Standardised Turmeric Pro ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
67159;33301;Blackmores Garlix;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
67176;33106;Ease-A-Cold Cold Relief;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,04;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
67292;33101;Blackmores Lyp-Sine;0,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;9,78;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
67337;33108;Wonder Foods Tangy Vitamin C Hesperidin & Mineral Powder;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;489,7;0;25;0;0;19,7;28,1;0;0;0;0,53;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
67514;33102;Vitalgin;0;0,06;0;1162,9;0;0;1162,9;1,84;2;15;15;400;666,7;0,8;1;60;7,4;82,8;0;5,41;4,7;65,8;4;0;0;1,01;0;0;0,01;0,01;0,04;0,04;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
67549;33108;Cenovis Mega C 1000mg Orange Flavour Chewable ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;996,6;0;0;0;0;0;0;0;0;78,3;0;0;0;0;0;0;0;0;0;0;https://www.supplementwarehouse.com.au/;https://i.ebayimg.com/images/g/Ny4AAOSwqMtici2Z/s-l1200.webp;100AUD
